W,G,k,n_min,n_max,mean_min,mean_max,median_min,median_max,std_min,std_max,diff_means,cliffs_delta,p_perm,q_fdr,significant_fdr_0_05,q_fdr_wg,significant_fdr_wg
132,12,15,18,17,7.609800179128213,8.14445083226484,7.306311904683616,7.672028144684875,1.9291987434560796,2.018221865933518,-0.5346506531366266,-0.0980392156862745,0.4347826086956521,0.8460634547591069,False,0.595394610387114,False
132,12,16,18,17,7.453395938964896,7.912373054321593,7.578935319064662,7.576319388232011,1.8056488130814283,1.955781856674005,-0.4589771153566966,-0.0915032679738562,0.4837581209395302,0.8817869546239537,False,0.595394610387114,False
132,12,17,18,17,7.483433424390343,7.672330495292319,7.583784748803536,7.030990751652206,1.886169840502482,1.9272780288722955,-0.1888970709019757,0.0261437908496732,0.7706146926536732,0.9509138560490747,False,0.6540729635182408,False
132,12,18,18,17,7.184814938391859,7.272325412477293,7.362108503692808,6.666785339536216,1.7972353056283552,2.0624768357669128,-0.087510474085434,0.0392156862745098,0.8905547226386806,0.9642096245110526,False,0.6540729635182408,False
132,12,19,18,17,7.159401747857556,7.13272495398212,7.111520404480048,6.373510385821764,1.832018253048598,2.062487616648224,0.0266767938754366,0.0784313725490196,0.9620189905047476,0.9958401081149564,False,0.6540729635182408,False
132,12,20,18,17,6.988940299603669,6.666039002780038,6.8073793670191005,5.935716711579,1.8988673149866744,1.7629685078940651,0.3229012968236313,0.2091503267973856,0.6131934032983508,0.9281889667411192,False,0.6540729635182408,False
264,1,5,10,10,9.21677923882029,9.90476583475294,7.729370691305114,7.800612774791226,4.379958921564753,6.229429278749885,-0.6879865959326494,-0.02,0.7891054472763618,0.9509138560490747,False,0.5787106446776612,False
264,1,6,10,10,11.39722562248505,10.804717775841194,9.488572414034376,8.870053571694575,5.420371520847825,5.608625186695058,0.5925078466438567,0.12,0.8035982008995503,0.9509138560490747,False,0.5787106446776612,False
264,1,7,10,10,9.298837662465957,9.66486309386801,8.605948945823311,8.421013849898522,3.016643776680995,3.406344090652964,-0.3660254314020559,-0.06,0.7986006996501749,0.9509138560490747,False,0.5787106446776612,False
264,1,8,10,10,10.410003198830376,10.000597205562846,8.894775942716421,8.86992616572515,3.51403213083961,3.852687961049504,0.40940599326753,0.06,0.8125937031484258,0.9509138560490747,False,0.5787106446776612,False
264,1,9,10,10,9.818488429447564,8.827363263575887,8.044181793359165,7.927388107712061,4.491122731695503,3.816959829896471,0.9911251658716776,0.08,0.5897051474262869,0.9281889667411192,False,0.5787106446776612,False
264,1,10,10,10,10.410109280738869,9.18277900221759,8.692768819647302,8.280680593000085,4.739588075157256,3.772948113247173,1.2273302785212792,0.08,0.5152423788105946,0.9159864512188348,False,0.5787106446776612,False
264,1,11,10,10,8.881890312610976,8.630664437412234,8.097003021314265,7.549015398225912,2.9105365218762564,4.466063608232443,0.2512258751987417,0.18,0.8900549725137431,0.9642096245110526,False,0.5787106446776612,False
264,1,12,10,10,9.233716749993247,8.650515852617527,7.849621404783468,7.906691332985044,3.1818206349637697,3.4256302424492744,0.5832008973757219,0.12,0.688655672163918,0.9355322338830584,False,0.5787106446776612,False
264,1,13,10,10,9.38449312513988,7.664788936748678,8.158561802876905,7.318550643801201,3.0931564045047524,2.785201909753082,1.7197041883912014,0.32,0.2198900549725137,0.7427229781335748,False,0.5787106446776612,False
264,1,14,10,10,9.391422845452428,7.843019043882836,7.795359084213728,7.641292277566146,2.9468184456644173,3.056772124534659,1.5484038015695925,0.28,0.2613693153423288,0.7427229781335748,False,0.5787106446776612,False
264,1,15,10,10,9.292392676376538,7.894574150011652,8.010045393897972,7.869337190556003,2.706875863495972,2.9053056489776505,1.397818526364886,0.28,0.2893553223388306,0.7575848439416656,False,0.5787106446776612,False
264,1,16,10,10,9.454903219642786,8.222315497692522,7.931886169496218,8.196408194952397,2.931783112297657,3.097594912653717,1.2325877219502637,0.26,0.3508245877061469,0.7725548990210778,False,0.7664739059041908,False
264,1,17,10,10,9.822068925239842,8.083677329757075,8.315009379713052,7.569980260205401,3.147600034282553,3.494548505217216,1.7383915954827671,0.36,0.2703648175912044,0.7427229781335748,False,0.7664739059041908,False
264,1,18,10,10,10.117760915210312,8.35498378384865,8.546620189807165,7.49884614924199,3.261703056629843,3.6023812526226537,1.7627771313616627,0.36,0.2733633183408296,0.7427229781335748,False,0.7664739059041908,False
264,1,19,10,10,10.204981107101563,8.386051099307288,8.681276694120601,7.6012638200084925,3.4312061156402893,3.65377672936017,1.8189300077942767,0.38,0.2683658170914543,0.7427229781335748,False,0.7664739059041908,False
264,1,20,10,10,10.257735766095092,8.518444862345813,9.007455983719527,7.6510357080635,3.581600416745998,3.713572716979266,1.7392909037492783,0.38,0.3353323338330835,0.7699007639037624,False,0.7664739059041908,False
264,6,5,10,10,15.509630704918084,17.82645844060098,15.846721224512011,11.758172218097208,6.920269674292827,10.869148152725003,-2.316827735682896,-0.06,0.5782108945527237,0.9281889667411192,False,0.559720139930035,False
264,6,6,10,10,12.387197477277391,14.50998710601797,9.407720315267444,11.789824536965856,7.6886071800137055,6.819664578436541,-2.122789628740577,-0.18,0.5417291354322838,0.9281889667411192,False,0.559720139930035,False
264,6,7,10,10,11.582693995053267,12.422208198562444,8.778036207138301,10.370952678904398,7.090672997829604,5.553245458608526,-0.8395142035091769,-0.22,0.7656171914042978,0.9509138560490747,False,0.559720139930035,False
264,6,8,10,10,11.463228204798366,11.439009482763431,9.76402244007555,9.501768973560942,6.839898104063917,4.827264802992287,0.0242187220349325,0.02,0.9960019990004998,0.9960019990004998,False,0.559720139930035,False
264,6,9,10,10,11.560517217209489,11.27279565915136,9.872153526983876,9.664856978669564,7.615644295179557,5.295241101386278,0.2877215580581271,0.02,0.9270364817591203,0.9888389138763952,False,0.559720139930035,False
264,6,10,10,10,10.607908517395416,10.473163401667698,8.733621780176708,10.13520030306684,5.315759528367063,4.507911282509806,0.1347451157277195,-0.02,0.9500249875062468,0.991330421745649,False,0.559720139930035,False
264,6,11,10,10,10.792057396519716,10.718427242285616,9.487444350123646,10.201267710204435,6.039158470250521,4.758914564281474,0.0736301542341006,-0.02,0.9820089955022488,0.9958401081149564,False,0.559720139930035,False
264,6,12,10,10,10.138034766016188,9.77693150128569,9.679908902332004,8.928879979645505,5.306894385259096,3.0346620927435763,0.361103264730497,-0.04,0.8615692153923038,0.9509138560490747,False,0.559720139930035,False
264,6,13,10,10,9.443086954022103,9.694478738689318,8.432838672370437,9.130250541255688,3.964807424731172,2.8528973620716718,-0.2513917846672147,-0.1,0.8605697151424287,0.9509138560490747,False,0.559720139930035,False
264,6,14,10,10,8.787229245752794,9.616272108521017,7.965312772076873,9.45832331768273,3.55387610780116,2.6636085917121792,-0.8290428627682207,-0.24,0.559720139930035,0.9281889667411192,False,0.559720139930035,False
264,6,15,10,10,8.891386881776722,9.52804569514231,8.168872918640105,9.39523687360564,3.6801959221174823,2.6872068772551505,-0.6366588133655888,-0.26,0.656671664167916,0.9355322338830584,False,0.9896590166455235,False
264,6,16,10,10,8.705759950878194,9.04226129085228,7.762277489026685,9.473710153283026,3.59860096634892,2.204074978054315,-0.3365013399740864,-0.2,0.8040979510244878,0.9509138560490747,False,0.9896590166455235,False
264,6,17,10,10,8.651423587426205,8.55776613484584,7.877815524431819,8.15440677762696,3.199855305228773,2.3496953646128658,0.0936574525803646,-0.06,0.9470264867566216,0.991330421745649,False,1.0,False
264,6,18,10,10,8.758428323239444,8.355023088803268,7.945208543038335,7.961476226707875,3.189382907076972,2.562590395262287,0.4034052344361765,0.06,0.7631184407796102,0.9509138560490747,False,1.0,False
264,6,19,10,10,8.59502404222628,8.616074036714043,8.069652445579361,8.381024562554371,3.054143131501974,2.668054828398536,-0.0210499944877629,-0.06,0.9905047476261868,0.9960019990004998,False,1.0,False
264,6,20,10,10,8.684293364227134,8.522116843646454,8.333615752801235,8.397556352160738,2.874968339567699,2.658246594065889,0.1621765205806795,0.0,0.9050474762618692,0.972588332699322,False,1.0,False
264,12,5,10,10,12.45809535459236,14.447103091791394,10.606162135004633,12.901391374157464,7.202194134926683,4.449977412696491,-1.9890077371990351,-0.3,0.4577711144427786,0.8789205397301351,False,0.26386806596701645,False
264,12,6,10,10,9.634638436968494,12.660406623859185,8.920234664868056,13.739290175028618,3.793740175380944,4.011595031291698,-3.0257681868906907,-0.48,0.0989505247376311,0.4749625187406297,False,0.26386806596701645,False
