ym,mahalanobis_sq
1999-12,1.5691321896380466
2000-01,1.5835943543006616
2000-02,0.8915393555310146
2000-03,2.570207745328831
2000-04,2.2672743971606892
2000-05,4.9337208152446435
2000-06,2.399366401813707
2000-07,10.486257107630069
2000-08,1.7457938175970142
2000-09,2.203550295759901
2000-10,6.650982944869567
2000-11,4.04207628159698
2000-12,9.021520993245876
2001-01,2.4265825169721875
2001-02,3.4984672333583244
2001-03,3.374163107970669
2001-04,4.944481524599707
2001-05,2.7962181735025124
2001-06,2.4016834010004233
2001-07,3.8070673849653014
2001-08,11.314801474679886
2001-09,2.4246951343415017
2001-10,2.9215842278073563
2001-11,3.5129722183929535
2001-12,2.4662616968922726
2002-01,4.884247073557066
2002-02,3.7234918925646796
2002-03,3.357820251601581
2002-04,5.485860819172741
2002-05,7.8148266772233
2002-06,3.4943921670423364
2002-07,1.0353359398096822
2002-08,1.1992082993827222
2002-09,0.8029288510159518
2002-10,2.3226057665914963
2002-11,8.620312174332337
2002-12,2.301453586811489
2003-01,8.040405665716884
2003-02,3.6797243187474686
2003-03,6.133576580885802
2003-04,1.9838402960429982
2003-05,6.134509496838657
2003-06,1.172005237577455
2003-07,1.7355263035565234
2003-08,1.4483160744983399
2003-09,9.561122748780047
2003-10,5.303725195016056
2003-11,2.8168994167421726
2003-12,3.372738682227125
2004-01,6.785422698833852
2004-02,1.0937284466667747
2004-03,5.537114484990123
2004-04,2.6082116355005405
2004-05,10.267053987459441
2004-06,11.842550482106521
2004-07,7.412875235421706
2004-08,9.387946965279761
2004-09,2.753238790923773
2004-10,8.69501857141674
2004-11,6.411206882682613
2004-12,3.1552287317155105
2005-01,3.5466664727204784
2005-02,3.7721933180061678
2005-03,2.3072239930609184
2005-04,3.0077036716989003
2005-05,2.512167659176779
2005-06,3.0298487734575157
2005-07,5.656497630860426
2005-08,4.598587878771298
2005-09,1.995224034648328
2005-10,1.947222825991709
2005-11,3.9492308335811668
2005-12,2.2611038643061865
2006-01,4.881986568559752
2006-02,4.428582675827809
2006-03,1.7520956614203798
2006-04,5.404736567003203
2006-05,3.8264393554517317
2006-06,5.1750130940827646
2006-07,4.88646724425614
2006-08,13.033516425589754
2006-09,2.0407920498687275
2006-10,2.2470281471119478
2006-11,5.749237524453929
2006-12,1.2342485502673568
2007-01,3.1537938440282653
2007-02,3.301312952780909
2007-03,2.9284077271326576
2007-04,2.3664001976180637
2007-05,5.272067041152433
2007-06,5.01473557203163
2007-07,3.1107700384493464
2007-08,0.9769185960764798
2007-09,2.9315246290220585
2007-10,4.437032671112596
2007-11,2.734318076638771
2007-12,2.109922340497356
2008-01,3.258669717352184
2008-02,5.4164675163399325
2008-03,3.7418253104168873
2008-04,4.763454212286139
2008-05,4.656812437770462
2008-06,7.592139793735074
2008-07,5.056593575557063
2008-08,4.3753695226176585
2008-09,2.4048130007735957
2008-10,4.612455607381902
2008-11,4.027635985913687
2008-12,4.302069240877615
2009-01,3.442798585592697
2009-02,1.721083161748788
2009-03,6.105785401787463
2009-04,2.784371289030074
2009-05,7.099434949397157
2009-06,3.420298102301938
2009-07,0.4476960920178363
2009-08,4.790795235516268
2009-09,1.8047098040234941
2009-10,7.199162063085612
2009-11,4.113464099372489
2009-12,5.414157548890111
2010-01,3.17378903770675
2010-02,2.1719031990492725
2010-03,7.7520082414472755
2010-04,2.241257605145417
2010-05,6.578276847344632
2010-06,7.344236322579589
2010-07,1.1397947688480181
2010-08,7.256247369618414
2010-09,4.466309306105102
2010-10,4.568095151280884
2010-11,2.7711508510131333
2010-12,7.704066629664066
2011-01,3.7065559415263727
2011-02,5.975080118838278
2011-03,1.0885309466184343
2011-04,5.9513161647632895
2011-05,7.390599152932636
2011-06,1.2598629368160204
2011-07,5.936221963859844
2011-08,2.713538974580421
2011-09,5.159869030440056
2011-10,8.862810721376961
2011-11,9.604606750711984
2011-12,2.0890987372294054
2012-01,1.465217241948105
2012-02,2.8481870681114883
2012-03,7.445131645639072
2012-04,4.982025825045664
2012-05,1.8689506288357594
2012-06,6.374301054340528
2012-07,3.8796981835084234
2012-08,2.4860504483674912
2012-09,1.9408711098214175
2012-10,3.1026386297067567
2012-11,2.0865875767376436
2012-12,1.9081124381877776
2013-01,2.9600935262696524
2013-02,7.508108925618454
2013-03,2.382904267881002
2013-04,2.345556729823827
2013-05,3.3045157532489533
2013-06,8.873397554347688
2013-07,3.012376456304785
2013-08,1.6817907278544577
2013-09,4.458971782887982
2013-10,3.5754267492353984
2013-11,4.056371162354175
2013-12,2.84399915052235
2014-01,11.348542181827499
2014-02,5.761296298680344
2014-03,2.2923798134903026
2014-04,2.7868528121882257
2014-05,2.599980468489287
2014-06,3.8108776037807686
2014-07,3.2960363170451683
2014-08,4.477499132695997
2014-09,5.504199775580767
2014-10,4.612888562650252
2014-11,4.480191721403928
2014-12,5.5805949026661965
2015-01,2.3901125430809147
2015-02,2.0625086696029387
2015-03,8.34551219222568
2015-04,2.1478061980730723
2015-05,3.9840041367452814
2015-06,4.3473139083066945
2015-07,6.845305463426821
2015-08,5.285585447664683
2015-09,9.788560033489615
2015-10,3.8330214684994734
2015-11,5.824991246209228
2015-12,4.643492838841408
2016-01,0.44302079833124386
2016-02,3.172572905251406
2016-03,3.761419663636952
2016-04,5.157330170726583
2016-05,5.449357939723977
2016-06,1.2719443181067718
2016-07,4.887430108343474
2016-08,8.000474895119087
2016-09,2.757962354179174
2016-10,7.947744273224554
2016-11,4.203953956695849
2016-12,6.04087856467967
2017-01,4.885882195897917
2017-02,0.8665064586827661
2017-03,5.573240102133295
2017-04,4.48691176042043
2017-05,3.0510916426037022
2017-06,6.700287535695176
2017-07,0.8315499103865884
2017-08,4.902453095877592
2017-09,1.640267217399119
2017-10,7.461090067428677
2017-11,4.324640727551589
2017-12,5.320682595543954
2018-01,0.5589028143723441
2018-02,3.2808653306303963
2018-03,6.122985175099234
2018-04,4.209334855667754
2018-05,2.236849581696202
2018-06,5.582051227400502
2018-07,5.952406388711181
2018-08,2.7978618536743847
2018-09,5.030676611406076
2018-10,8.889077406965987
2018-11,4.865265776620251
2018-12,3.3004352318752646
2019-01,2.795244882187622
2019-02,3.731595514709628
2019-03,1.7064418766962648
2019-04,2.6563009460831357
2019-05,9.741255008259737
2019-06,5.483108821603646
2019-07,8.841377751752734
2019-08,6.16378308991295
2019-09,3.750823094867326
2019-10,6.347165777442539
2019-11,4.680063014439515
2019-12,3.437224398102006
2020-01,7.987239577896049
2020-02,2.4208637134122433
2020-03,4.673019467706574
2020-04,2.6628796182963606
2020-05,2.037936100244396
2020-06,4.603926232194868
2020-07,3.571750074292843
2020-08,11.420605062434568
2020-09,6.9094381880068845
2020-10,5.583079216731349
2020-11,2.933129224420426
2020-12,2.716495834886851
2021-01,2.9247545258936674
2021-02,3.6567425177086377
2021-03,1.3870054893964938
2021-04,3.9682554309361406
2021-05,2.8174897827610477
2021-06,1.670162240852213
2021-07,0.691438482782928
2021-08,2.1520400966051065
2021-09,2.49441458022201
2021-10,8.869675966014086
2021-11,7.500394399914615
2021-12,2.6643197056805157
2022-01,3.4165266766137794
2022-02,4.979756163810704
2022-03,1.7200823006804233
2022-04,2.833691377249485
2022-05,3.0145363283120408
2022-06,3.135756400786907
2022-07,4.729627908988352
2022-08,1.0825751811920539
2022-09,2.9958603472011065
2022-10,5.138707138568246
2022-11,5.5163398537742125
2022-12,2.742177418864461
2023-01,1.1028383563367679
2023-02,8.104020168017755
2023-03,2.8969496192178323
2023-04,4.7390869648876155
2023-05,4.350707396386801
2023-06,3.4359239597516567
2023-07,7.037335122923252
2023-08,5.75825688505969
2023-09,2.3795371222325086
2023-10,5.442108959076801
2023-11,3.377551914130047
2023-12,2.2321320960097455
2024-01,0.7029051657196784
2024-02,1.0601831146354104
2024-03,3.576293442668622
2024-04,8.843271494311999
2024-05,3.3535728133989693
2024-06,9.970566765172975
2024-07,0.6776290972293496
2024-08,3.2998855651385446
2024-09,7.78414007661138
2024-10,4.360295807191796
2024-11,7.995640587987547
2024-12,1.3752705139593522
2025-01,1.4264491795687613
2025-02,3.0098922581567065
2025-03,2.5690790473377563
2025-04,2.4824439188828613
2025-05,6.3638893173559765
2025-06,4.8594507458375995
2025-07,2.4077384837002356
2025-08,7.709771324955383
2025-09,4.4606405511616005
2025-10,6.677831471877908
2025-11,3.6759386594386703
2025-12,1.8390474311449703
