ym,mahalanobis_sq
1999-11,3.3260114514930943
1999-12,0.7757581071847814
2000-01,2.981391216611936
2000-02,2.1973362051995373
2000-03,1.9576549100744491
2000-04,4.920115486086345
2000-05,3.2182275644506215
2000-06,0.905823301362453
2000-07,4.189760644402122
2000-08,4.357601101970623
2000-09,1.6307263281315303
2000-10,6.044726519136031
2000-11,2.0423356450259096
2000-12,3.953068963252042
2001-01,2.9927268462760406
2001-02,5.181382780731462
2001-03,1.329224984994367
2001-04,4.221544205006058
2001-05,5.235011699747605
2001-06,1.408215468114988
2001-07,6.694505456634934
2001-08,5.549627772119067
2001-09,10.262079622978439
2001-10,4.329275865625357
2001-11,2.6936010734128764
2001-12,1.3819694786912615
2002-01,1.0833109565912122
2002-02,7.497354102303209
2002-03,2.7384762553745583
2002-04,2.490167058507156
2002-05,2.513566634341
2002-06,6.352544511868002
2002-07,1.8196852611326997
2002-08,3.9739900766097054
2002-09,5.471092514211842
2002-10,5.693782451453291
2002-11,4.109417485829319
2002-12,1.0519849870428504
2003-01,0.674701251041668
2003-02,9.198959902303729
2003-03,2.7688238662494475
2003-04,3.664291413408636
2003-05,3.4146018036014345
2003-06,1.2112044737840038
2003-07,4.755606719100419
2003-08,8.450597290552968
2003-09,7.801607772342507
2003-10,2.119333202564255
2003-11,4.969729074991412
2003-12,2.7693215276181027
2004-01,8.67369425542479
2004-02,3.0792935391457235
2004-03,2.539532661276198
2004-04,3.332764089770433
2004-05,6.163023999412836
2004-06,5.589214233113371
2004-07,4.374057808337335
2004-08,5.139739350313066
2004-09,6.102630313166694
2004-10,8.732148757278981
2004-11,2.299655541271949
2004-12,1.911444912818011
2005-01,6.1756213809862235
2005-02,4.427688558951076
2005-03,3.0552740365886697
2005-04,5.255628059396185
2005-05,1.4928260186612325
2005-06,8.956580435118715
2005-07,3.95951504827029
2005-08,3.3651909715660464
2005-09,3.855221770275588
2005-10,6.500216214971792
2005-11,3.842028289251238
2005-12,3.3866139361945162
2006-01,2.1625798838030237
2006-02,3.93946412955436
2006-03,2.3229927444581717
2006-04,2.12249707489268
2006-05,1.6935382704515913
2006-06,5.430982995061484
2006-07,0.7902065660820373
2006-08,7.757498747776373
2006-09,6.088705159756496
2006-10,2.3336698547298376
2006-11,3.2141243210170205
2006-12,0.7495058354029522
2007-01,2.7242877239625973
2007-02,2.665027463945044
2007-03,2.675562784118755
2007-04,3.384999924950535
2007-05,8.723937867283599
2007-06,4.096507822023566
2007-07,6.710396873260234
2007-08,2.2125994924414334
2007-09,2.5771006904077387
2007-10,8.625870920819276
2007-11,3.751638289867974
2007-12,3.333602424705596
2008-01,3.2443463735125664
2008-02,6.387012174373646
2008-03,3.9729208171472536
2008-04,2.466037408936553
2008-05,2.2744877679959288
2008-06,0.5505615614204654
2008-07,3.6448339852403935
2008-08,5.007039282850212
2008-09,5.945743951847986
2008-10,5.817043952556953
2008-11,4.402185887819887
2008-12,2.511715782861287
2009-01,3.557879777506687
2009-02,3.136478656410218
2009-03,2.849606469396734
2009-04,2.291553143044959
2009-05,3.7496352555661616
2009-06,3.5713786229537083
2009-07,3.1790689139908364
2009-08,4.364410862947852
2009-09,4.137301819365716
2009-10,4.1160751694475755
2009-11,4.12197216136182
2009-12,4.251196876437208
2010-01,1.7870961339737923
2010-02,7.016739393541435
2010-03,2.439847743633286
2010-04,1.8510319204865417
2010-05,2.1252335932167163
2010-06,2.9968963123316312
2010-07,5.847070664055214
2010-08,3.316598655789732
2010-09,10.038290149231733
2010-10,10.359081308519318
2010-11,6.4443657134332675
2010-12,4.767656858961863
2011-01,4.700919016134526
2011-02,1.2874074668630944
2011-03,1.6677552619640863
2011-04,4.058517740076095
2011-05,3.3515661373735193
2011-06,1.9663343861577074
2011-07,7.1374958278159895
2011-08,8.387149477809553
2011-09,6.984216111078657
2011-10,5.190087080129653
2011-11,6.079888178532876
2011-12,1.671950031692538
2012-01,4.2287953524890876
2012-02,0.961252783095095
2012-03,5.053268334696242
2012-04,5.331879245641114
2012-05,2.729261814894755
2012-06,9.141734093007901
2012-07,7.57531577439077
2012-08,3.308176898171669
2012-09,6.098039544844993
2012-10,4.04621664834635
2012-11,7.339064798097278
2012-12,1.9284266844999662
2013-01,1.1218902481730504
2013-02,3.3855170324277566
2013-03,6.822288985900401
2013-04,2.76676705058144
2013-05,3.831023373220549
2013-06,3.5852017242216174
2013-07,5.485737630070407
2013-08,3.1802236020467705
2013-09,2.9059217005862803
2013-10,7.4197219688038505
2013-11,3.7734236014251095
2013-12,4.974684958941222
2014-01,2.394577329647709
2014-02,0.6168958190126808
2014-03,2.9673392334688318
2014-04,2.098783546378459
2014-05,1.6297671491157988
2014-06,3.750808613449867
2014-07,2.0392436400705733
2014-08,3.4752671696216297
2014-09,6.7965091256029195
2014-10,5.808863024269316
2014-11,3.6853904754047555
2014-12,3.579399615850663
2015-01,1.2839349842052927
2015-02,1.6089274238220828
2015-03,1.585236257194257
2015-04,3.9071196937335824
2015-05,4.2184311510637995
2015-06,3.6559348689863986
2015-07,1.043509798660348
2015-08,3.509874236499098
2015-09,5.530543569901678
2015-10,6.784411026114484
2015-11,5.754113256490873
2015-12,3.065170523966864
2016-01,0.9760244842122386
2016-02,2.2434602791041205
2016-03,4.077989438925613
2016-04,3.6344537087422544
2016-05,5.884764054231333
2016-06,6.162819626941749
2016-07,7.884171138437912
2016-08,6.128913849256177
2016-09,5.281173807559141
2016-10,7.735464222589757
2016-11,5.321560891119026
2016-12,2.434194117956589
2017-01,1.7601223415849818
2017-02,2.1975349343788926
2017-03,2.745017427712885
2017-04,2.370288626419647
2017-05,3.670984683754027
2017-06,6.1403517451295295
2017-07,2.9947571284594012
2017-08,2.064289228187458
2017-09,3.126112855977394
2017-10,6.0829585227568
2017-11,5.023846331223502
2017-12,3.4613753129165308
2018-01,1.3639249645653564
2018-02,9.706060305167124
2018-03,2.766845825807854
2018-04,6.434062984981863
2018-05,1.6562465181055452
2018-06,8.141224333467614
2018-07,1.6990884085229847
2018-08,1.4912374723385358
2018-09,7.612637102561526
2018-10,5.321247462759701
2018-11,5.765883963195306
2018-12,3.6368955672326106
2019-01,1.5722710573221004
2019-02,5.757123182985628
2019-03,4.839527185812836
2019-04,1.7410762968394347
2019-05,4.594548465070772
2019-06,6.642037800226247
2019-07,7.897253767649815
2019-08,4.812234491586812
2019-09,3.4606256869923606
2019-10,2.1617015005456675
2019-11,5.50209661800386
2019-12,5.587355508239029
2020-01,2.7666754916306973
2020-02,3.186003753463583
2020-03,5.523887383927782
2020-04,5.168754733171535
2020-05,4.476766144325226
2020-06,3.163455550754867
2020-07,4.520432086321456
2020-08,1.7962982040016888
2020-09,11.063806095706754
2020-10,1.4956266801245277
2020-11,5.002435593160799
2020-12,0.9644884910465842
2021-01,4.687610643187505
2021-02,2.848423875860071
2021-03,2.9938142844348867
2021-04,3.6664498649136723
2021-05,4.0987554464280285
2021-06,2.234268382280786
2021-07,13.037429782254387
2021-08,2.1725442550156537
2021-09,5.234826420114275
2021-10,7.582083343730636
2021-11,8.098396163947237
2021-12,2.3797693357117766
2022-01,9.241765094438605
2022-02,0.8513570330498981
2022-03,1.416317248248189
2022-04,1.9523557947310521
2022-05,2.8951962433666654
2022-06,5.2818172486612145
2022-07,6.439980917192868
2022-08,2.693944966795337
2022-09,6.166802985376166
2022-10,11.05535762899059
2022-11,3.9038958356744526
2022-12,6.025986055821898
2023-01,0.874378129749496
2023-02,1.5434693665891368
2023-03,2.5236720162021657
2023-04,4.124788861968416
2023-05,1.2646315198123963
2023-06,3.6818573758768984
2023-07,1.430221586243844
2023-08,7.610837026837234
2023-09,2.372786562917185
2023-10,3.710566995202087
2023-11,2.414654830926738
2023-12,7.4298587184809675
2024-01,2.1692877131608213
2024-02,2.8091913243901123
2024-03,2.4532415486783825
2024-04,4.610341039970114
2024-05,1.8824429628739754
2024-06,7.177657247571308
2024-07,0.9049357266983474
2024-08,1.2347057978890883
2024-09,2.877470889725713
2024-10,1.6219480576318515
2024-11,4.698666499715892
2024-12,8.569835624091203
2025-01,1.4649256813229221
2025-02,2.0976185024313154
2025-03,1.790251541550947
2025-04,7.319358249144951
2025-05,5.652763365292425
2025-06,2.381184913488052
2025-07,9.376546437704878
2025-08,9.936254318194102
2025-09,2.335720563634612
2025-10,5.502928451126227
2025-11,8.865180792821514
2025-12,5.9086903821402394
