series,W,G,phase,k,n_windows,PR_point,PR_mean,PR_std,PR_10,PR_50,PR_90,n_bootstrap_effective
S0,132,12,declining,6,123,2.781179514476501,2.7625715741775227,0.1277424075488035,2.5931352813750888,2.7637195685350253,2.929022743354799,1000
S0,132,12,declining,7,123,2.83078544568028,2.8251738320763025,0.1294270662927491,2.657414874040822,2.8281057164446297,2.9873642056424212,1000
S0,132,12,declining,8,123,2.87283939978616,2.8835887997627285,0.1314704652482709,2.717331410974429,2.8818966810791338,3.0497104265218558,1000
S0,132,12,declining,9,123,2.9113583763847846,2.920439327111315,0.13303607704593887,2.745905739925128,2.919404498846067,3.0912364397664356,1000
S0,132,12,declining,10,123,2.948265071953443,2.973998549758706,0.14387065110730138,2.7925168819788917,2.9699828694625507,3.160633400720024,1000
S0,132,12,declining,11,123,2.981540106340634,3.0125600778961648,0.140938526651149,2.8338635978644207,3.0160938117569485,3.195769735525603,1000
S0,132,12,declining,12,123,3.012524917058229,3.0450202695858457,0.14515950004346612,2.8585378481220194,3.04427700047275,3.233701686385412,1000
S0,132,12,declining,13,123,3.0424701183844634,3.0840112759246643,0.14200409337970435,2.90080040315896,3.085557777822269,3.2639036489646833,1000
S0,132,12,declining,14,123,3.0700961155204656,3.110177033315906,0.14517346285484092,2.925117106801036,3.1102201907768694,3.295507929561082,1000
S0,132,12,declining,15,123,3.095516968995154,3.14047735871217,0.15221618754538088,2.9503038609755436,3.1378372352736337,3.3385422727097303,1000
S0,132,12,declining,16,123,3.1195036691189273,3.1701270087868103,0.15143223743578374,2.972313667694295,3.1716598966413097,3.3643169071954686,1000
S0,132,12,declining,17,123,3.1433593076719943,3.196402346378167,0.1571463152036067,2.9980835444913776,3.196025643980854,3.39914812359653,1000
S0,132,12,declining,18,123,3.166475391337157,3.2234920117704413,0.1633119063468578,3.020207971050493,3.2160894916304885,3.444212680828207,1000
S0,132,12,declining,19,123,3.1887361497563216,3.2461104983017783,0.16165199711186748,3.0345299843973184,3.248935691908011,3.454400187935288,1000
S0,132,12,declining,20,123,3.210226674660234,3.2622297415613266,0.16244522830978983,3.044781958231868,3.2568763111884103,3.4769180408879,1000
S0,132,12,min,5,24,1.7785572996755994,1.948450341295858,0.2940047607320678,1.6144518779290866,1.8953998447204616,2.3313320563374447,1000
S0,132,12,min,6,24,1.8728895294869956,2.068459828512376,0.3217207334220458,1.7025800848094246,2.0282063801350922,2.5019562493896284,1000
S0,132,12,min,7,24,1.959657014852042,2.181938707639154,0.3496959945051765,1.7874478733383832,2.1283423941894952,2.664087991747488,1000
S0,132,12,min,8,24,2.042799156436592,2.2444563374695012,0.385385591429222,1.8113633396183855,2.1850203690558714,2.742556353170575,1000
S0,132,12,min,9,24,2.118788929363447,2.330881718702695,0.40188668011470224,1.8844009033076699,2.26946048725466,2.8811896746983567,1000
S0,132,12,min,10,24,2.192252122156414,2.4054935451067494,0.4210698320782286,1.9228331959203002,2.334179885688927,2.9775991752789355,1000
S0,132,12,min,11,24,2.258971190771206,2.453447370689178,0.44074605868830824,1.9657586223184291,2.389919508070464,3.0398361961364033,1000
S0,132,12,min,12,24,2.3080837382380985,2.4874345015610313,0.4396060689197699,1.9827998317806244,2.4223301036316576,3.0654035780733673,1000
S0,132,12,min,13,24,2.354399915157658,2.499023716490934,0.4348241183089791,2.0108179580783783,2.450663119101632,3.078631772737486,1000
S0,132,12,min,14,24,2.3968671859218835,2.505201724062512,0.4467430057228446,1.9967978169984542,2.441766030518501,3.105376422244628,1000
S0,132,12,min,15,24,2.434856828333631,2.5186045040216287,0.4446156014994861,2.002094592289,2.460504532999087,3.080307762780279,1000
S0,132,12,min,16,24,2.469847077778868,2.5254848521908344,0.45022398706296446,1.996508750718278,2.463312049838125,3.168794549943872,1000
S0,132,12,min,17,24,2.500958168863147,2.565191210347115,0.4761527246472389,2.007343934119003,2.5147147665486687,3.211733218086842,1000
S0,132,12,min,18,24,2.5264002779483654,2.531431884892754,0.46177375081602795,2.004352526664957,2.4675302810823485,3.0782891454590224,1000
S0,132,12,min,19,24,2.5499343830916987,2.5463695569249842,0.4691907843689789,2.017551374210361,2.4652601964471144,3.1609464757025867,1000
S0,132,12,min,20,24,2.5708967059231465,2.560203185695637,0.47830104723165934,2.0287078707301123,2.456271448205622,3.1671846471992215,1000
S0,132,12,rising,5,84,2.435940112785942,2.4403856899211585,0.09934198766892258,2.307906556298866,2.445511734723246,2.563090011203679,1000
S0,132,12,rising,6,84,2.507292063813205,2.5228142443122787,0.10671853189438504,2.3859709002247675,2.527092918000792,2.652079065302011,1000
S0,132,12,rising,7,84,2.572338581578702,2.613127866064225,0.1136934247872037,2.4601150133858596,2.625547749571934,2.7479469226766597,1000
S0,132,12,rising,8,84,2.6322649697041802,2.6841276289890237,0.11915209146478963,2.5301582624477432,2.6876068008155434,2.8323257724548654,1000
S0,132,12,rising,9,84,2.6906417051972857,2.752778512847414,0.12542966083353738,2.586153804455711,2.7500012676091083,2.916033346008781,1000
S0,132,12,rising,10,84,2.7451332061476235,2.8110026453896197,0.1328791584643119,2.6390798281500283,2.811394066078929,2.9775962216016203,1000
S0,132,12,rising,11,84,2.793186372946797,2.8691146831862797,0.1410421632799732,2.693687256914275,2.8667416906679435,3.0475161404404174,1000
S0,132,12,rising,12,84,2.838569224240715,2.910276558483164,0.14276893085261297,2.7326915901354245,2.913264341648491,3.0928160288686484,1000
S0,132,12,rising,13,84,2.8825709938943636,2.9563285603777096,0.1502319860919395,2.7673129842891524,2.9559916523907166,3.136149927615665,1000
S0,132,12,rising,14,84,2.9228624938786725,2.994003753057752,0.15098562597533643,2.796779156732458,2.998852863083743,3.1788392646907675,1000
S0,132,12,rising,15,84,2.9616417077368125,3.0386706017989993,0.15192353121082136,2.833219818988828,3.046909913381502,3.220324913949759,1000
S0,132,12,rising,16,84,2.9970852274429536,3.081696538685196,0.16317621390618314,2.867006902908607,3.0890358921552465,3.2852992156340224,1000
S0,132,12,rising,17,84,3.030841973768366,3.099884520725664,0.15839284767187034,2.895846506436061,3.1031308609014663,3.297164783351277,1000
S0,132,12,rising,18,84,3.062335917764655,3.1400428758084757,0.16849408277853406,2.9297619605001057,3.1396864201538275,3.345430904244498,1000
S0,132,12,rising,19,84,3.0922787036416723,3.1731461959676777,0.1648571938083616,2.9691334334726847,3.1809523646069158,3.3674446400796745,1000
S0,132,12,rising,20,84,3.120865886436538,3.1928921001647104,0.16504288116566004,2.989537130388617,3.1929620859583867,3.400727453031952,1000
S0,132,12,max,5,25,2.0836804754865885,2.1431253001518873,0.2222198880945461,1.8773034500669772,2.1221208547557486,2.4374281420918256,1000
S0,132,12,max,6,25,2.194297476672265,2.275092370889062,0.24399517643442975,1.977053345005608,2.2496166764260668,2.5861825642718803,1000
S0,132,12,max,7,25,2.3015390771813333,2.3863283490219813,0.27994186340124577,2.056713584797975,2.3550229901346613,2.756447778658334,1000
S0,132,12,max,8,25,2.3956798071003416,2.4658928209414213,0.28438971320296574,2.1375540102528325,2.4453145334253756,2.817433202076052,1000
S0,132,12,max,9,25,2.471291240217915,2.538705377842485,0.2899486997614307,2.1951712607294986,2.5132249863387033,2.91664892804432,1000
S0,132,12,max,10,25,2.5379486262520508,2.5856223641511122,0.29180468381914054,2.2251713458714124,2.569430899414318,2.95525390234718,1000
S0,132,12,max,11,25,2.598704562114075,2.651967650191581,0.3147368317948956,2.2772928112611694,2.630384000828651,3.0539476312283265,1000
S0,132,12,max,12,25,2.6580136745400336,2.719267771866067,0.3219695175007525,2.3254579503504957,2.699098001523684,3.1249753633190376,1000
S0,132,12,max,13,25,2.7118075188896182,2.7234014708312517,0.32110479194017555,2.320813522926196,2.7019488365519235,3.137406436034317,1000
S0,132,12,max,14,25,2.7604448414349547,2.7569687119594892,0.3374457770680681,2.332500142320375,2.746500099984413,3.201222620020815,1000
S0,132,12,max,15,25,2.8019276561433246,2.79597539476909,0.3513844496900752,2.3858144620286503,2.7588170297119157,3.267573996633991,1000
S0,132,12,max,16,25,2.839932875683859,2.7845060102507206,0.3418165052004677,2.369646039523223,2.765189734679881,3.2379789590147006,1000
S0,132,12,max,17,25,2.874967372835085,2.8029544345060216,0.3476141042179186,2.3759511812938774,2.7795123536697246,3.279216778897479,1000
S0,132,12,max,18,25,2.9078581708148556,2.765289083939283,0.33967849716648113,2.3457206013562253,2.747166793776108,3.1986331107503654,1000
S0,132,12,max,19,25,2.938904358382716,2.7882658041662514,0.3461374274805847,2.38104628818959,2.755749777014309,3.2357523561164387,1000
S0,132,12,max,20,25,2.964277509430628,2.8007313343757354,0.34484246938546637,2.3755739151684137,2.784616606586546,3.240149739951467,1000
S0,132,12,unknown,5,6,1.7530288068639204,1.514003676498499,0.2084872896266994,1.2365527772354779,1.5277527376515676,1.783124617566218,1000
S0,132,12,unknown,6,6,1.753028806863921,1.5077997962959266,0.22460025996193975,1.215627986010557,1.519670006325769,1.7967876886017542,1000
S0,132,12,unknown,7,6,1.7530288068639215,1.5074503638542283,0.21354945193153127,1.229488760413608,1.5187024010056827,1.7849278750046482,1000
S0,132,12,unknown,8,6,1.7530288068639222,1.5223391451678858,0.2108118056129874,1.2386797459205041,1.5286073142411405,1.784927875004648,1000
S0,132,12,unknown,9,6,1.7530288068639228,1.504473242315589,0.2168459790494744,1.2279131109501997,1.5117440840200387,1.7880874689185027,1000
S0,132,12,unknown,10,6,1.753028806863923,1.5121925917032577,0.21810473794552152,1.233452702757578,1.5187024010056838,1.7908487901130423,1000
S0,132,12,unknown,11,6,1.7530288068639237,1.5077802754846708,0.21421690351159098,1.2227090233946802,1.5182032113939767,1.788087468918503,999
S0,132,12,unknown,12,6,1.7530288068639241,1.5067088798264887,0.2137157156989712,1.2284913429008142,1.5187024010056844,1.7842831098885257,1000
S0,132,12,unknown,13,6,1.7530288068639241,1.5061904545547544,0.2199318449270113,1.2276989566393313,1.5187024010056835,1.7842831098885261,1000
S0,132,12,unknown,14,6,1.7530288068639241,1.5082197739322576,0.207784853921798,1.2337692785876397,1.5277527376515696,1.7712536516786608,999
S0,132,12,unknown,15,6,1.7530288068639241,1.5074559611193292,0.21850973810168747,1.2284913429008142,1.5136255836222134,1.7880874689185033,1000
S0,132,12,unknown,16,6,1.7530288068639241,1.5204552447817965,0.21461737875590697,1.2388826886794546,1.534497254762905,1.7849278750046507,1000
S0,132,12,unknown,17,6,1.7530288068639241,1.508317365087085,0.21783835591712258,1.2294887604136102,1.5218824490129181,1.785243834396036,1000
S0,132,12,unknown,18,6,1.7530288068639241,1.5109252968325704,0.210499124099658,1.232079173599154,1.523941668652171,1.7832404667984516,1000
S0,132,12,unknown,19,6,1.7530288068639241,1.5209178710952023,0.2105460190454791,1.2468750757811013,1.5285628444542259,1.7880874689185042,1000
S0,132,12,unknown,20,6,1.7530288068639241,1.4999904323872928,0.21232572186800924,1.222709023394681,1.507749408395133,1.7831246175662212,1000
S0,264,1,rising,5,900,3.349204600938542,3.344851276237843,0.05272943181464388,3.277966247586217,3.3464307284839876,3.412408047121054,1000
S0,264,1,rising,6,900,3.5564616172899433,3.5523202539644383,0.06036414167631192,3.473971743850055,3.5541120823680687,3.6337413545388726,1000
S0,264,1,rising,7,900,3.7046609798608765,3.697810297168602,0.06077174392097742,3.6146156701763523,3.697724332894288,3.7766110093335636,1000
S0,264,1,rising,8,900,3.8042810969588796,3.800237345134901,0.06360245033117909,3.7216496087505795,3.7992521038206686,3.8828235891273213,1000
S0,264,1,rising,9,900,3.881188716950042,3.8759684079260377,0.06398928379653221,3.795931860173712,3.8750864906052813,3.9590277150815774,1000
S0,264,1,rising,10,900,3.9411056574590417,3.9429297557061354,0.0691156823352468,3.851880517505077,3.9449575398667025,4.029515409473611,1000
S0,264,1,rising,11,900,3.9831172944680264,3.9815741038469503,0.06926446657778232,3.8918823287413877,3.9778776211087115,4.06908563422822,1000
S0,264,1,rising,12,900,4.021063225664695,4.024953983927134,0.06767607173510165,3.9391267834639474,4.0261198654744685,4.110185153158167,1000
S0,264,1,rising,13,900,4.054798224625859,4.063395280555549,0.07259810281355593,3.9761222349919194,4.062582345390098,4.156000975035109,1000
S0,264,1,rising,14,900,4.088045485179526,4.094327674338757,0.07125210952295988,4.002855130035258,4.0953519756544905,4.186070811472691,1000
S0,264,1,rising,15,900,4.120726350393961,4.130954768971507,0.07437575050380525,4.032164467621656,4.1323817298347185,4.225159690709442,1000
S0,264,1,rising,16,900,4.148788715702566,4.166271701614278,0.07384189277457204,4.074760768214749,4.166320394174994,4.257955179286461,1000
S0,264,1,rising,17,900,4.175056933867057,4.196901107254054,0.07593436817002114,4.096870843072795,4.2001078549708755,4.288952517246892,1000
S0,264,1,rising,18,900,4.2009667030368,4.221744849114228,0.07400645840078239,4.130290110900267,4.2232689172133115,4.316399601203047,1000
S0,264,1,rising,19,900,4.226475671605282,4.2546657017066085,0.07496568681088553,4.156363598818348,4.255345706244729,4.348950983099469,1000
S0,264,1,rising,20,900,4.250846081697244,4.27898012295763,0.07398112967331158,4.185768586390776,4.280644521846906,4.371081106001453,1000
S0,264,1,max,5,288,3.380995735074237,3.3660872038974965,0.13345411912825564,3.1923766219439815,3.3710728737016495,3.532027291754533,1000
S0,264,1,max,6,288,3.6504046330435536,3.634248865619029,0.14041869887945785,3.4378434788139978,3.646725935655291,3.809169679578836,1000
S0,264,1,max,7,288,3.800276603954735,3.7800396869543285,0.14624342148795363,3.595555558548038,3.7861749173178545,3.959893972634491,1000
S0,264,1,max,8,288,3.8996244099004773,3.8816933086229812,0.15327014850970044,3.683939470275327,3.8914705167444343,4.070704099862614,1000
S0,264,1,max,9,288,3.965329536409515,3.956543208883745,0.16055769741591372,3.7337374774822747,3.968563327572967,4.150973925910549,1000
S0,264,1,max,10,288,4.018391004336504,4.026147306287958,0.16569135943066562,3.808667546909406,4.036771341071225,4.2282936593375755,1000
S0,264,1,max,11,288,4.070769832539565,4.080783115349927,0.15888649053361562,3.8703814979130966,4.092312910622758,4.2703224412969405,1000
S0,264,1,max,12,288,4.118337632935588,4.134159509933596,0.17238782525600768,3.917890818167397,4.134679177050603,4.360532046220147,1000
S0,264,1,max,13,288,4.16300130225892,4.189111615092895,0.17343629291378346,3.9644556152303503,4.198518025257517,4.406236119139518,1000
S0,264,1,max,14,288,4.205748255682825,4.239681064480975,0.1700975778556487,4.012706386175715,4.249084990361332,4.44702233174438,1000
S0,264,1,max,15,288,4.245968074475223,4.290606812181278,0.16909196259331558,4.077608189067992,4.296914802590102,4.509784150005761,1000
S0,264,1,max,16,288,4.283491856780734,4.3196593096966405,0.1820578808518471,4.080389092130698,4.322944039920754,4.541092467335902,1000
S0,264,1,max,17,288,4.3201782888042235,4.370099455559312,0.16614556090695826,4.152695589923546,4.3751940231943,4.590725869926466,1000
S0,264,1,max,18,288,4.353488123069443,4.400662669749294,0.18027058972365623,4.1668579861843025,4.407402876284248,4.623840688005124,1000
S0,264,1,max,19,288,4.386114785034957,4.451949391743108,0.18138044695138386,4.214405183598493,4.465495409666282,4.670557265618218,1000
S0,264,1,max,20,288,4.418081966052099,4.494703350556568,0.18283346812928597,4.258132981031862,4.499152462973978,4.718515326975685,1000
S0,264,1,declining,5,1458,2.911899357051178,2.909548312921078,0.04549176706004183,2.853567002965947,2.9088700994402474,2.9685625752765734,1000
S0,264,1,declining,6,1458,3.122503194140919,3.120164460416847,0.05201732844129994,3.0524894576063746,3.119701317773865,3.1844825380119754,1000
S0,264,1,declining,7,1458,3.225550700538792,3.2223989918911102,0.0521975577555608,3.152623107579156,3.2223528068591447,3.2912593844506453,1000
S0,264,1,declining,8,1458,3.31291534190628,3.3142731994140293,0.057868568866181344,3.2401658061356544,3.315844826139069,3.388013485005706,1000
S0,264,1,declining,9,1458,3.3653209163456537,3.367898435227948,0.05595533212970223,3.295759632752105,3.3699109786080284,3.437166622550641,1000
S0,264,1,declining,10,1458,3.405304569396941,3.407213995544232,0.05828284637380168,3.331086826744657,3.408807150815731,3.4804587540166634,1000
S0,264,1,declining,11,1458,3.439920745646599,3.443372768437248,0.05864181744575842,3.3676072123656153,3.4431455545216343,3.5156920020950735,1000
S0,264,1,declining,12,1458,3.467705928315126,3.469380935017,0.05827751179070785,3.3937280115311577,3.4676441807630125,3.5412773698740625,1000
S0,264,1,declining,13,1458,3.4894849014000764,3.493272434978548,0.058737003722375475,3.420684806743337,3.4909295650081207,3.572479344580734,1000
S0,264,1,declining,14,1458,3.509659195583716,3.5152196244468814,0.06199880072118642,3.4380493232928475,3.5158179193532053,3.592739482951747,1000
S0,264,1,declining,15,1458,3.5297603186647994,3.539224536619359,0.062319882760318586,3.4584276008980237,3.5406348125682285,3.615552640761799,1000
S0,264,1,declining,16,1458,3.548408291266251,3.558122963567981,0.05922887357527472,3.483031461223105,3.558903419539901,3.634903608490028,1000
S0,264,1,declining,17,1458,3.5656130582749985,3.576930787933687,0.060874288700099644,3.4954963002025536,3.5776391913418917,3.65627333481189,1000
S0,264,1,declining,18,1458,3.5825717276882916,3.5940292592711405,0.060876145307322264,3.514988683549166,3.593868710916428,3.6735132560117307,1000
S0,264,1,declining,19,1458,3.599074220178296,3.6096636010715075,0.061777785143727934,3.5282273735904788,3.607480410402264,3.6891715812802337,1000
S0,264,1,declining,20,1458,3.615438185015328,3.631433773619966,0.06116419803961225,3.547159496400932,3.6303396546361304,3.7093016900157774,1000
S0,264,1,min,5,276,2.862713678616218,2.8609334068953136,0.10167691854311338,2.730406901860407,2.8577362767396663,2.994722730416898,1000
S0,264,1,min,6,276,3.002999211444673,3.007681174713207,0.10602251500958895,2.8762643552222023,3.0072995309470407,3.147389652003496,1000
S0,264,1,min,7,276,3.087359419580435,3.1023205662377467,0.1159932526079742,2.951885541682864,3.098160933557227,3.2525552128326636,1000
S0,264,1,min,8,276,3.152399483810712,3.1790566143602175,0.1186651089712051,3.026733324055019,3.178534257524454,3.33605631227499,1000
S0,264,1,min,9,276,3.2138977878134622,3.250803497733342,0.11939543092213907,3.102595705576076,3.2493723986814045,3.4034000686592703,1000
S0,264,1,min,10,276,3.271578246098677,3.3219477419333807,0.12859355149984936,3.165655381276189,3.3152949548899047,3.4962387358397815,1000
S0,264,1,min,11,276,3.324129848707056,3.385069750571938,0.1326926318158469,3.2240339734564354,3.3834982823639312,3.549157466374042,1000
S0,264,1,min,12,276,3.374478085290941,3.4447004378909623,0.13656882357697156,3.2761816713148124,3.4411575588879533,3.6121846370690527,1000
S0,264,1,min,13,276,3.423077400401158,3.5044570912947273,0.13696282164392934,3.3335655659554684,3.502720649380113,3.6763617651115235,1000
S0,264,1,min,14,276,3.4689941657375227,3.5547756840521556,0.14797051947969406,3.3661089000043134,3.550516766065112,3.7411917901594722,1000
S0,264,1,min,15,276,3.511507832396428,3.6020468803301946,0.14823624873398278,3.4190619529320987,3.594949329383198,3.7918468126965443,1000
S0,264,1,min,16,276,3.5519109450195665,3.6594269121691343,0.15291664401526997,3.466490434316869,3.65868982254744,3.8580995274694354,1000
S0,264,1,min,17,276,3.590943367154702,3.695827382796064,0.15212286928962326,3.5008690773537645,3.69645409836774,3.8981225549905707,1000
S0,264,1,min,18,276,3.629271751087041,3.7386970072991415,0.15837592749780105,3.5417477723641975,3.7300263231950463,3.944027540360618,1000
S0,264,1,min,19,276,3.6662297280357947,3.786472665114172,0.15836846613420216,3.5899113010654307,3.7789677915411684,4.000665653903989,1000
S0,264,1,min,20,276,3.701868516556584,3.8328169579543534,0.17010042560114627,3.61837328048956,3.8203427884713324,4.054462721890471,1000
S0,264,1,unknown,5,80,1.7486306498840722,1.7587282664615314,0.0682576072405511,1.6730771868994,1.7595917411675477,1.8453736703187373,1000
S0,264,1,unknown,6,80,1.764635398266532,1.7761837908481095,0.07329547690910984,1.6828038994850831,1.7746441603206393,1.8742780588405747,1000
S0,264,1,unknown,7,80,1.7795463642798461,1.806756477073418,0.07196244688959445,1.7114574593446594,1.8082921715738567,1.8937973622965256,1000
S0,264,1,unknown,8,80,1.7931225755096691,1.8213248339106896,0.0752766979554897,1.73112978261435,1.8164535820476972,1.924429535269973,1000
S0,264,1,unknown,9,80,1.805922295071287,1.8427267953292903,0.07515208006659387,1.7410318304135677,1.8420770749213513,1.9367550673601792,1000
S0,264,1,unknown,10,80,1.8185873873980345,1.8572226025765388,0.07588353877917925,1.7614428333359722,1.8546999517125649,1.9529158102593762,1000
S0,264,1,unknown,11,80,1.8310134675565333,1.8745498585390328,0.08063352726673442,1.7694942193264684,1.8766910253672857,1.9773826376153474,1000
S0,264,1,unknown,12,80,1.8418747918382654,1.888852301475458,0.07849195981342684,1.7901826191501604,1.8872085567494055,1.9915052953762782,1000
S0,264,1,unknown,13,80,1.8525847967505895,1.9036487791867442,0.07842708972147612,1.803999318290615,1.9002880857253606,2.0033765783173725,1000
S0,264,1,unknown,14,80,1.862990305669042,1.91642442107502,0.07794968157153487,1.821478553612205,1.9173731443516462,2.0163881961146854,1000
S0,264,1,unknown,15,80,1.8727001762829194,1.9319978084868912,0.08113446070125674,1.8329903430173256,1.9267554007917465,2.0428447201818662,1000
S0,264,1,unknown,16,80,1.8823661438381059,1.9385985366422867,0.083646347217641,1.827594198001689,1.9373920917273724,2.049211298463939,1000
S0,264,1,unknown,17,80,1.8914400355748984,1.9569213368580385,0.08062720784592312,1.8571714363563607,1.9560659734438364,2.0580843859672524,1000
S0,264,1,unknown,18,80,1.9004890178617255,1.9619638913424555,0.0815337909935093,1.8566024052434773,1.9584470004202927,2.0700352859742885,1000
S0,264,1,unknown,19,80,1.9095137878127442,1.9697193097450323,0.0829420496540254,1.8610733146726375,1.9687727993597437,2.0746879688944504,1000
S0,264,1,unknown,20,80,1.9182747698518658,1.9893672481176063,0.08303025268857539,1.8841504737036294,1.9879386891421664,2.094840745792007,1000
S0,264,6,rising,5,150,3.3544489753757767,3.3313310823866584,0.12806724933685684,3.1719420790066803,3.3332346593456217,3.4919512695404356,1000
S0,264,6,rising,6,150,3.5699853413222282,3.5428859338175203,0.14350743601962962,3.350283868541459,3.550397818936323,3.723241230635665,1000
S0,264,6,rising,7,150,3.722331187299802,3.7030732071138535,0.1463253556296908,3.518360333367108,3.7022208778298515,3.8916850567607146,1000
S0,264,6,rising,8,150,3.8356118205298273,3.816614244408336,0.15733889111803298,3.6178466756094108,3.822170880135938,4.0180743386043565,1000
S0,264,6,rising,9,150,3.9260930622213626,3.915528322675451,0.17045732400367009,3.6849021259928993,3.919574615472141,4.126022343941212,1000
S0,264,6,rising,10,150,3.998181964136873,3.998645059294616,0.17184696318057952,3.7766148953781724,4.004829043801369,4.2172002717958765,1000
S0,264,6,rising,11,150,4.053390220917345,4.071415556573032,0.17305347558019502,3.8508916803631097,4.0725067002817585,4.2951575063670155,1000
S0,264,6,rising,12,150,4.1054261102845535,4.13448774301706,0.1799537610490973,3.9052292087794234,4.139273777029133,4.36677119921956,1000
S0,264,6,rising,13,150,4.153944990928993,4.203213956934106,0.17882351590924486,3.97667555403578,4.209447118208302,4.428410079311478,1000
S0,264,6,rising,14,150,4.200682290661072,4.253266616873158,0.19475890486282896,3.9913453326580317,4.255599580222114,4.501138613089449,1000
S0,264,6,rising,15,150,4.244591660554935,4.3081186107594425,0.1958039514182439,4.0627277795557655,4.3132592498314875,4.563681076023216,1000
S0,264,6,rising,16,150,4.288195302859206,4.353621719826468,0.1918029630156452,4.112372224862257,4.355374027283698,4.602656491415469,1000
S0,264,6,rising,17,150,4.328607229578186,4.402239627592355,0.19673093638229988,4.145256433441181,4.399468278954996,4.644411949454851,1000
S0,264,6,rising,18,150,4.367244046676784,4.456120222191142,0.20618353512379706,4.186255433526549,4.460706435396105,4.714301388880282,1000
S0,264,6,rising,19,150,4.405587879931616,4.4839923123550305,0.21395104707154453,4.208470240401866,4.490814062899236,4.750176368452178,1000
S0,264,6,rising,20,150,4.4424343067669145,4.544346346061309,0.20190794016155858,4.279590789817631,4.541615497415165,4.799951711791303,1000
S0,264,6,max,5,48,3.420619625808272,3.305703196608599,0.28294085004375474,2.9088543871858445,3.320392817518588,3.6671665084764475,1000
S0,264,6,max,6,48,3.709078418028783,3.564923003448041,0.3070422769276863,3.155564942427452,3.5887586906577478,3.940148022555997,1000
S0,264,6,max,7,48,3.8931794285271626,3.7635355087419273,0.3241503147607688,3.334041877562287,3.7829987532554887,4.177287624697273,1000
S0,264,6,max,8,48,4.021855942714858,3.9112522665304095,0.3424065146094604,3.4516521732925303,3.932748718565687,4.332708933462129,1000
S0,264,6,max,9,48,4.124392031180469,4.024231558809512,0.34880816379636526,3.549924891120761,4.0509879398150686,4.464517999723222,1000
S0,264,6,max,10,48,4.2179922770366804,4.149257039725829,0.3736780397131289,3.6533814779585754,4.167916100733945,4.616030679778327,1000
S0,264,6,max,11,48,4.309622143694809,4.237000516904419,0.3746978925778897,3.746097633729025,4.265497373890977,4.702730270492558,1000
S0,264,6,max,12,48,4.39545218391017,4.342999113905129,0.3953085774691202,3.81937302919261,4.363875666523297,4.825586936989414,1000
S0,264,6,max,13,48,4.477247073397058,4.431085535896664,0.40103814219042283,3.9127471399124443,4.44199634032668,4.960250385466603,1000
S0,264,6,max,14,48,4.553591166594249,4.500036875339305,0.419103240615033,3.9577747401801395,4.527012902988556,5.016478214049108,1000
S0,264,6,max,15,48,4.625367838334546,4.5494201574882815,0.42037806292449453,4.0307012244994604,4.541418140253697,5.095693814042626,1000
S0,264,6,max,16,48,4.693885406410492,4.6608018838497065,0.4372139441489151,4.068105509237636,4.684669385354264,5.203769231379362,1000
S0,264,6,max,17,48,4.757491092531769,4.69256299066333,0.4237661699533187,4.121059925429786,4.702263373959552,5.242201889560249,1000
S0,264,6,max,18,48,4.816848593580478,4.777344649184592,0.4565305329446033,4.150302731422483,4.809142600195676,5.326532276513991,1000
S0,264,6,max,19,48,4.8717750561491355,4.8224679758144084,0.4264126510881265,4.262169770108106,4.82701518221618,5.369876788653613,1000
S0,264,6,max,20,48,4.925723688732544,4.827577942320328,0.46004705779071786,4.2429858129803275,4.834432930434549,5.411779775868494,1000
S0,264,6,declining,5,244,2.9005492488522,2.8987378324286315,0.11196106578887781,2.760849429966652,2.896546054194829,3.0437091553845734,1000
S0,264,6,declining,6,244,3.117708332692024,3.111019663706367,0.1235331461444466,2.9502005201802635,3.106344844888173,3.273263267793669,1000
S0,264,6,declining,7,244,3.224900269185963,3.2252077947515554,0.13007108595770955,3.06412063007017,3.2228650017766594,3.404238725217089,1000
S0,264,6,declining,8,244,3.316622982868851,3.3103042698966743,0.13010072404395903,3.1407723974614865,3.306931716055518,3.485262580015878,1000
S0,264,6,declining,9,244,3.3735428398697715,3.3795027854254602,0.14220334666240703,3.1937790200780145,3.3809939073254043,3.5584267077678464,1000
S0,264,6,declining,10,244,3.420799659220746,3.4273321063540796,0.14958205092036717,3.239008896170438,3.4256679743811143,3.6197036746331213,1000
S0,264,6,declining,11,244,3.46019733866134,3.472887839559896,0.14340467570131402,3.2899486497886476,3.475258543211071,3.6532707935079083,1000
S0,264,6,declining,12,244,3.4945821209028956,3.5094092666900774,0.14640587444656877,3.3186902192221677,3.5033575407028317,3.695919709450857,1000
S0,264,6,declining,13,244,3.5221722743572466,3.5547103835125022,0.1439650028782365,3.37343419760859,3.5562344898620974,3.7380005516384327,1000
S0,264,6,declining,14,244,3.548924917494696,3.5889257005187027,0.14410758791769318,3.402558141790133,3.5849166837663353,3.771161573159006,1000
S0,264,6,declining,15,244,3.574546867482773,3.621697836909439,0.14984095432762293,3.4366222876563777,3.61789928579123,3.81637570543382,1000
S0,264,6,declining,16,244,3.59969169828951,3.6450234131949686,0.15615137868807802,3.4449336411622236,3.6396550906686125,3.8470565605265334,1000
S0,264,6,declining,17,244,3.6238568894828957,3.679573253754795,0.15207709628579644,3.48727988044468,3.6754765428437888,3.869234857930203,1000
