series,W,G,phase,k,n_windows_x,PR_point_x,PR_mean_orig,PR_std_orig,PR_10_x,PR_50_x,PR_90_x,n_bootstrap_effective_x,n_windows_y,PR_point_y,PR_mean_corr,PR_std_corr,PR_10_y,PR_50_y,PR_90_y,n_bootstrap_effective_y,diff_PR_mean,rel_diff_PR_mean
S0,60,12,declining,11,129,1.541130118076609,1.5823957929781245,0.0609755775402295,1.5112746928418292,1.5781099995743166,1.6627385104290775,1000,129,4.296600904211973,4.4744869868882935,0.3473534000391253,4.035688856314489,4.44882568794065,4.934894981748156,1000,2.892091193910169,1.8276661292603362
S0,60,12,declining,12,129,1.5610929873915558,1.6026063993982873,0.0668003075852925,1.5202474742645278,1.6008246329812907,1.6899416568697616,1000,129,4.494749454210718,4.6914179443562976,0.3655605762792648,4.242941800638163,4.679309820998348,5.165692997926636,1000,3.08881154495801,1.927367534609703
S0,60,12,declining,13,129,1.579741595577466,1.6190280362698035,0.0673449208173243,1.5368715469332694,1.6140704125118612,1.703073467868134,1000,129,4.676409576450631,4.897442406338505,0.3794389290765698,4.419361922329665,4.890087632552016,5.38650349870843,1000,3.2784143700687016,2.024927485272015
S0,60,12,declining,14,129,1.5970365535214246,1.636875068759726,0.0675931388931073,1.5509277062728637,1.632222417385822,1.722285416098725,1000,129,4.852131096679001,5.03885052591625,0.4206110045586885,4.544808455934776,5.003002480725026,5.57307618917594,1000,3.4019754571565244,2.078335434441084
S0,60,12,declining,15,129,1.6135509951377698,1.656037546320823,0.0706376883657967,1.5709836212600932,1.649087544925485,1.7476566428432276,1000,129,5.018322298590851,5.211302781935991,0.4364742177756367,4.678261729903661,5.177477520195929,5.8102013290805,1000,3.5552652356151686,2.1468506215416503
S0,60,12,declining,16,129,1.6286423434203945,1.6699337698706282,0.0712459044927815,1.580572829605973,1.6646516946317664,1.7609969878972778,1000,129,5.178790309741728,5.347940415458674,0.4517478480147691,4.786237496345938,5.3313310344801685,5.961276887797174,1000,3.678006645588046,2.202486536860073
S0,60,12,declining,17,129,1.6432007766480998,1.6846586379498016,0.074352420337699,1.5951150927646065,1.6772774040547218,1.785284857930082,1000,129,5.327732931572309,5.496390643151248,0.4803126478348141,4.881934280540929,5.467029328685886,6.126052619328304,1000,3.811732005201446,2.262613872826042
S0,60,12,declining,18,129,1.656633322917013,1.6970320908020833,0.0751466997979735,1.608395299280525,1.692776030986722,1.7924098746727637,1000,129,5.475797977771698,5.61335739758655,0.4749974313869902,4.993705705769084,5.604815039117433,6.223470204770164,1000,3.9163253067844668,2.3077497049177538
S0,60,12,declining,19,129,1.6698521592385476,1.703231274166752,0.075207571147125,1.6112195058145595,1.7004103498948262,1.8010726517320803,1000,129,5.612088867023742,5.734084032620951,0.5054844287528575,5.118188409148876,5.7085001855871695,6.395272197237366,1000,4.030852758454198,2.3665915601662237
S0,60,12,declining,20,129,1.6818043284093993,1.717446862892836,0.0788565580557548,1.6256509164722113,1.7085030831983126,1.8272082138158607,1000,129,5.7432618501927335,5.842242532328345,0.4921330470086087,5.2225969830577,5.818141882463259,6.474817539828445,1000,4.124795669435509,2.4017020605154435
S0,60,12,min,5,24,1.608600936991457,1.725133018009574,0.2148398772816138,1.491794916401492,1.684925971346098,1.98956608320898,1000,24,1.8858277100804688,2.1082376235974443,0.3693529714691397,1.6840345695473489,2.0653738717607717,2.6100421782729364,1000,0.3831046055878702,0.2220725019974918
S0,60,12,min,6,24,1.6818352026424783,1.806633670208116,0.2254504922841337,1.5424329748955232,1.779200681920929,2.0901007577982638,1000,24,2.022590541452161,2.2463866687580185,0.3938329836350039,1.7783601701953506,2.1965091005745023,2.761215939340964,1000,0.43975299854990246,0.24341016433024018
S0,60,12,min,7,24,1.7498196565273754,1.852938783341127,0.2380150276044746,1.5926182952283048,1.804839401760912,2.1674916793097307,1000,24,2.151582201436028,2.339940175019156,0.430444958060226,1.8424340977592104,2.285371198922011,2.943169218745336,1000,0.4870013916780289,0.2628264873380718
S0,60,12,min,8,24,1.80524560668429,1.927305199295918,0.2645927149107329,1.631066344242741,1.8847859517490329,2.267621935240307,1000,24,2.2519271403461367,2.481469642037082,0.4739484658889028,1.904261968703532,2.430621906680237,3.1333839471711005,1000,0.5541644427411638,0.28753330969252344
S0,60,12,min,9,24,1.850533039012599,1.9546953164060887,0.2734231580008563,1.6546690854793125,1.9084632555256955,2.2807064993268917,1000,24,2.33448598223931,2.5368709495353112,0.4969967592293661,1.9609540298816144,2.469528025947348,3.2223376529009,1000,0.5821756331292225,0.2978344646569334
S0,60,12,min,10,24,1.8923404869996527,1.985274974290518,0.2809350830430841,1.6690551269116651,1.940750447993354,2.3463980278440664,1000,24,2.40896198339025,2.599146387479688,0.5235293099254621,1.9740476310699069,2.530777386923728,3.323217792539316,1000,0.61387141318917,0.30921228602529005
S0,60,12,min,11,24,1.9282531604424848,2.0146730165043043,0.291698398450688,1.6955838919269202,1.9622745381319235,2.404639147087868,1000,24,2.479044986284044,2.644110091330331,0.5266362933938311,2.03585104421,2.5673765198594847,3.313629547029802,1000,0.6294370748260265,0.3124264184161131
S0,60,12,min,12,24,1.956947306585463,2.058738802887688,0.3166071850559507,1.702404991277518,2.0122374052933214,2.4816630455234505,1000,24,2.534040375857184,2.728503657466347,0.5762431915503408,2.0422847313050183,2.6567689159713925,3.481032904961063,1000,0.6697648545786592,0.32532774611291837
S0,60,12,min,13,24,1.9835190735916808,2.040740038067483,0.2936796090996861,1.70780409534047,2.008019236899128,2.405587835105797,1000,24,2.585960719180968,2.702638665346168,0.533028990812469,2.076279865450952,2.6480768694158767,3.411810821635163,1000,0.6618986272786849,0.32434245172426873
S0,60,12,min,14,24,2.0088175550648297,2.0798020163372297,0.3063914576759255,1.7445819133939715,2.021284331308161,2.491956515630521,1000,24,2.636080805822952,2.784237283511447,0.5741812887188334,2.133385004748616,2.687450725897337,3.5268772967833817,1000,0.7044352671742171,0.3387030407898193
S0,60,12,min,15,24,2.0305978717996043,2.0705330794407093,0.2995586739455934,1.7234828700189848,2.025298836942157,2.474698036792444,1000,24,2.680168466062672,2.7612580439215044,0.5473835732489195,2.133023627929395,2.69925091094777,3.510693487443701,1000,0.6907249644807951,0.33359764755237487
S0,60,12,min,16,24,2.0501952034412465,2.0644025355018782,0.3135898973581373,1.7237088323468508,2.007420661300931,2.466359260310623,1000,24,2.717610072818907,2.7438079729035936,0.5897688392349311,2.0591947385784333,2.6372115157104323,3.5273149119963425,1000,0.6794054374017153,0.3291051167191793
S0,60,12,min,17,24,2.067669526770358,2.070825153781047,0.3080090583901143,1.7173132354436964,2.0324408780901244,2.470718637565481,1000,24,2.752877911780327,2.7520223825990096,0.5790993238254843,2.064413607718438,2.6831948755532915,3.4978903311924445,1000,0.6811972288179624,0.32894965930570635
S0,60,12,min,18,24,2.080601002951155,2.064157822902755,0.3103612842137315,1.7193168731106083,2.023390317238034,2.4413410191686307,1000,24,2.7791015834015425,2.735701329960806,0.5515064700619373,2.083144098812165,2.7118637254576243,3.463208499848072,1000,0.6715435070580509,0.3253353496554261
S0,60,12,min,19,24,2.091124545169692,2.075543448846318,0.2890670803615504,1.7544130810778342,2.0306748775099197,2.475730370860603,1000,24,2.8002820209529835,2.78067149388428,0.5679600262914581,2.123283983364741,2.695917307525691,3.5578800183474275,1000,0.705128045037962,0.33973176780756115
S0,60,12,min,20,24,2.099665287031524,2.0609807469300683,0.2970649458333641,1.7224097810640395,2.0169090837331325,2.471214989070032,1000,24,2.81623937474981,2.751666336004973,0.5696486730328092,2.0661362154958667,2.662480514056246,3.522988322141691,1000,0.6906855890749046,0.33512471676589634
S0,60,12,rising,5,84,1.9135043600040167,1.9503081978525905,0.1505145893173662,1.767661708300805,1.9427143258204864,2.1598408173059918,1000,84,2.350104277602812,2.391822814860364,0.1512159009022979,2.1975338248521763,2.3941350387281606,2.586471681806302,1000,0.4415146170077735,0.2263819725999759
S0,60,12,rising,6,84,1.971118290066862,1.989833190271489,0.1629613566469003,1.7920535943845834,1.9769804724166664,2.205739667051205,1000,84,2.4822698668129184,2.545487363359554,0.1626621631792878,2.3306205352439853,2.54812653449045,2.753874979522142,1000,0.5556541730880651,0.27924661012024465
S0,60,12,rising,7,84,2.0198958267612386,2.057448049673235,0.1729407002531172,1.837633118287132,2.0525582368610795,2.2844240624803795,1000,84,2.583400657174565,2.659808714470881,0.1617640913147938,2.45151512704667,2.662415177063373,2.865021673476428,1000,0.6023606647976463,0.2927707773196575
S0,60,12,rising,8,84,2.0578473661672048,2.111142496384654,0.1799056453328533,1.880404163396844,2.10029608105882,2.3394792603175723,1000,84,2.6811434917033647,2.7626512899857536,0.1897374982628869,2.5157050914216668,2.762851654291392,3.0148145854188217,1000,0.6515087936010997,0.308604840609676
S0,60,12,rising,9,84,2.09336253986042,2.134093135597417,0.1849144127602756,1.9065468739492883,2.121130018282631,2.3746618980186187,1000,84,2.7683786404720805,2.843295907280213,0.1940250257582343,2.6085015059591283,2.831383037134123,3.096409471532218,1000,0.7092027716827962,0.33232044087160345
S0,60,12,rising,10,84,2.1255800004675875,2.175558193332466,0.1923518111698097,1.9357527998388897,2.1603333413459733,2.428098045499345,1000,84,2.854167378858825,2.946993261393471,0.2066708662389757,2.6822831799620985,2.945850345259437,3.215042428824588,1000,0.7714350680610047,0.3545917872595904
S0,60,12,rising,11,84,2.156074495518981,2.2001492106851157,0.1858499461869295,1.970987804097148,2.1908868461521216,2.4430187385721376,1000,84,2.9348796869291407,3.0288147853951237,0.2145763800198914,2.7496314596257934,3.0219282613847227,3.294251502580232,1000,0.828665574710008,0.37664062541102183
S0,60,12,rising,12,84,2.185501820139067,2.234600581043084,0.1960412176202002,1.995941290441192,2.2217982164840726,2.497230937438028,1000,84,3.009643119844031,3.0911028880445377,0.2231624992166702,2.80748215553348,3.0899102179120645,3.373557337269549,1000,0.8565023070014539,0.38329100702267305
S0,60,12,rising,13,84,2.212042470150898,2.2530758323134616,0.1992989424584831,2.005081782923724,2.241962868623828,2.522601118497991,1000,84,3.0806135658058644,3.1671314604804874,0.2368482892249142,2.859964222704929,3.161884709176657,3.4905635916062376,1000,0.9140556281670258,0.4056923495683996
S0,60,12,rising,14,84,2.236089180692621,2.289666240064885,0.2145541924762417,2.022854979703536,2.2728487150288643,2.577163798534027,1000,84,3.143314551503547,3.231689100224174,0.2378044012960499,2.924243850118869,3.224696557044251,3.5485443183279464,1000,0.9420228601592893,0.4114236580317462
S0,60,12,rising,15,84,2.257521920690641,2.30838062887339,0.2178728663073871,2.0390502752765327,2.298683570385718,2.5948973136231746,1000,84,3.203152441117897,3.2712739917127327,0.2349792737118797,2.966640275352463,3.2684758507600966,3.575243565926371,1000,0.9628933628393428,0.4171293723380814
S0,60,12,rising,16,84,2.2779509313571755,2.318513330107149,0.2038560357731391,2.0732024986821718,2.304953389878688,2.589875782057373,1000,84,3.256324892651492,3.340385189493768,0.2537979743669608,3.0127089839635857,3.3440891666206616,3.6605469871315,1000,1.0218718593866192,0.44074444003278335
S0,60,12,rising,17,84,2.2966560723828957,2.3401478852110054,0.2077645259936098,2.0913396231543744,2.3213273267941728,2.6199618518669125,1000,84,3.3049044453116454,3.376608800204936,0.2613425073262886,3.060449149991398,3.364587956554347,3.687148781009285,1000,1.0364609149939308,0.44290402394824535
S0,60,12,rising,18,84,2.313501765062131,2.3572912678273914,0.2185398127896798,2.082501174256372,2.3509326653393154,2.6457167358497693,1000,84,3.35233699802558,3.4093780543433616,0.2616487922319773,3.075815100097446,3.4129816824728447,3.7515939047533817,1000,1.0520867865159702,0.4463117480962083
S0,60,12,rising,19,84,2.330081083465107,2.3676748618265657,0.2239485450143847,2.095174263373666,2.367703468158859,2.653956223840205,1000,84,3.398885136348111,3.453178761090834,0.2771930641879567,3.1056924428456547,3.4446842061437204,3.7890361251545,1000,1.0855038992642685,0.4584683128437855
S0,60,12,rising,20,84,2.346216169811701,2.383619371354518,0.2107904525038215,2.115886016943002,2.374155571229104,2.6562340887073588,1000,84,3.441309303795487,3.497535475003001,0.2755734656668269,3.146875636241347,3.490074743898332,3.843294836758576,1000,1.1139161036484828,0.4673213001350495
S0,60,12,max,5,25,1.8359966308736884,1.9075761306930743,0.223442224141105,1.6471546248363682,1.8825740818049552,2.2066806195761024,1000,25,2.2235939155435926,2.4622229754679137,0.3685510390968534,2.021122029463648,2.4147844761115533,2.976085335417181,1000,0.5546468447748394,0.2907600047256416
S0,60,12,max,6,25,1.9098958691402868,2.010079556104018,0.260376474723001,1.7097787267240754,1.974440345615628,2.371249916852859,1000,25,2.411230790093972,2.661589733341746,0.400224956156301,2.181875382761585,2.613820413290231,3.205470312509397,1000,0.6515101772377281,0.3241215877547155
S0,60,12,max,7,25,1.978191860518244,2.072517291413112,0.2585490278611224,1.7675854279013437,2.047413130291325,2.415881178884065,1000,25,2.5839736271016367,2.845947797060504,0.4479768868083029,2.303610506368898,2.796842997356057,3.4644818396098898,1000,0.7734305056473922,0.37318410266195723
S0,60,12,max,8,25,2.0392912587333427,2.145922812968052,0.2851518746192797,1.819881469318053,2.1060589074973377,2.51665867530725,1000,25,2.750505485964424,3.017883708303391,0.4582732793528468,2.461011493229471,2.967183562391101,3.6466102553883126,1000,0.8719608953353388,0.40633376469366994
S0,60,12,max,9,25,2.0949086517266733,2.186254667007517,0.2906311229020268,1.8517883327848463,2.1404447785435545,2.5706663614786227,1000,25,2.9113063716923544,3.167972481393059,0.5469058658953719,2.519197748267181,3.1157837588328663,3.8733681162763305,1000,0.9817178143855418,0.4490409233656613
S0,60,12,max,10,25,2.149905840391113,2.23647473614743,0.3043749329635239,1.8737240155955257,2.202547790147936,2.633028566552524,1000,25,3.0718793173507786,3.2794082782693823,0.5454392689517897,2.573483019368252,3.228254068074301,4.0218126730017065,1000,1.0429335421219523,0.4663292302235072
S0,60,12,max,11,25,2.19171766956694,2.263399203299369,0.3148721320090495,1.906531921538488,2.22914055127046,2.6805496124340125,1000,25,3.1956185713349585,3.3914113363610707,0.5993182303874663,2.6900247886587114,3.331027253296165,4.150632463997536,1000,1.1280121330617017,0.4983708271247036
S0,60,12,max,12,25,2.231938841542923,2.293740527147982,0.3232751611673982,1.913609012966559,2.2558414703532765,2.730255845225362,1000,25,3.315376171257286,3.437545936426775,0.5850475889256489,2.7275863174200667,3.381914155974919,4.180260206722553,1000,1.143805409278793,0.4986638182222779
S0,60,12,max,13,25,2.268704114321864,2.3212262522924183,0.3209843954599243,1.949132896694927,2.2789410926830653,2.744807643336889,1000,25,3.4240008636025734,3.5265279779503387,0.6253179100676018,2.763586271007359,3.452147158624421,4.404422858766413,1000,1.2053017256579204,0.5192521515158538
S0,60,12,max,14,25,2.2995791053242307,2.343612809316052,0.335430033821395,1.9567658451446717,2.300349666402121,2.786839890002065,1000,25,3.5162838307811786,3.5891331465024203,0.6339796493138509,2.8253592249572206,3.5415001560420176,4.4655686332434685,1000,1.2455203371863681,0.5314531189773853
S0,60,12,max,15,25,2.3273451302161865,2.341285636338574,0.3373783879616945,1.9583779420236875,2.2856948244779183,2.789720566909061,1000,25,3.603426532880687,3.571368758489718,0.6391495177262037,2.8257326073044107,3.503480032995829,4.391801608425748,1000,1.230083122151144,0.5253878907636459
S0,60,12,max,16,25,2.354783255191443,2.3681332122423617,0.3446275583320069,1.977351803083105,2.3195467534117737,2.816150841858295,1000,25,3.685069950325713,3.6310510943459113,0.6354664063775501,2.8584145318510346,3.5716964882182864,4.516511083171966,1000,1.2629178821035496,0.5332968076182274
S0,60,12,max,17,25,2.3764566582838147,2.3517414342986687,0.3381585259779417,1.9471577073387465,2.3127222599053145,2.832099462030832,1000,25,3.745185255195212,3.6076017258211937,0.6525126743931704,2.8641931162164385,3.52181014952799,4.502855960135445,1000,1.255860291522525,0.5340129119666784
S0,60,12,max,18,25,2.394418899764989,2.3444077075996392,0.3458441937534362,1.9499775668288213,2.29356549305436,2.821419364895556,1000,25,3.797711176177482,3.626678635380917,0.6500649638147582,2.837821716375202,3.5753287360951487,4.477243622667761,1000,1.2822709277812776,0.546948776710068
S0,60,12,max,19,25,2.408177219187794,2.3590661334970893,0.3375556097915415,1.966418542140136,2.3280616870732334,2.809107866164167,1000,25,3.8405179714815807,3.5954910457841365,0.6122419006089798,2.8430797560375494,3.5468638895182587,4.446502548019812,1000,1.2364249122870472,0.5241162571623907
S0,60,12,max,20,25,2.4208625597349807,2.358703725618051,0.3504607408979401,1.9595458260933056,2.3018197131166973,2.836142225079014,1000,25,3.88017890585805,3.625793028233068,0.6307879463144077,2.8729697918577908,3.562942301910658,4.512713093120497,1000,1.267089302615017,0.5371973125971985
S0,60,12,unknown,5,6,1.357294085945979,1.2875032365633323,0.1352134523797497,1.1204898280975928,1.270250655052639,1.4696140894554657,1000,6,3.821183411358372,2.3967250002772507,0.6193532690752547,1.6171451688822749,2.4018470619985104,3.336930579495045,1000,1.1092217637139183,0.8615293012192407
S0,60,12,unknown,6,6,1.3572940859459794,1.2798371558724484,0.1305332952173892,1.119455647463976,1.263074100616962,1.4375181514826845,1000,6,3.821183411358373,2.3676009855992515,0.5980641810152577,1.613782994042826,2.379655577173654,3.217310918131018,1000,1.087763829726803,0.8499236209354217
S0,60,12,unknown,7,6,1.35729408594598,1.2756483780939565,0.1258938331876048,1.1215672079174956,1.262194345221857,1.4367644236566148,1000,6,3.821183411358374,2.3839293535501294,0.603735018967363,1.6407145907333636,2.367808356576336,3.3369305794950463,1000,1.1082809754561729,0.8687981692197501
S0,60,12,unknown,8,6,1.3572940859459803,1.2756861043158063,0.1322446058196581,1.1156379053239864,1.2621943452218576,1.4367891487776374,1000,6,3.821183411358373,2.356004056098891,0.616220008974758,1.555644981589781,2.3497660744283544,3.21731091813102,1000,1.0803179517830845,0.8468524883419465
S0,60,12,unknown,9,6,1.3572940859459808,1.2863900810727964,0.1337814460483564,1.134259023819323,1.2665330983033716,1.4696140894554663,1000,6,3.821183411358373,2.3939865672373624,0.5897949907989186,1.667756965991294,2.401847061998512,3.3263898138501395,1000,1.107596486164566,0.8610113700821419
S0,60,12,unknown,10,6,1.3572940859459808,1.2796756058025454,0.1294290959228461,1.1302942842388717,1.2630741006169637,1.4367891487776367,1000,6,3.821183411358373,2.3657964075863056,0.5918773742378315,1.6206875830824576,2.379655577173654,3.188529572062409,1000,1.0861208017837602,0.8487469768579377
S0,60,12,unknown,11,6,1.3572940859459808,1.28162192859676,0.1364559845187234,1.12049523151497,1.2630741006169628,1.478678172453303,1000,6,3.821183411358373,2.346301406944024,0.5623565808471161,1.6206875830824576,2.35687507900296,3.1330254718866484,1000,1.0646794783472637,0.8307282004085048
S0,60,12,unknown,12,6,1.3572940859459808,1.2884465605646855,0.1330444155777304,1.1305463048272484,1.2757529067145443,1.4696140894554677,1000,6,3.821183411358373,2.385614663370979,0.5958205224627898,1.6041955141659143,2.406015579855856,3.217310918131019,1000,1.0971681028062934,0.8515433518060999
S0,60,12,unknown,13,6,1.3572940859459808,1.2831035974858,0.1301095760084054,1.1305463048272484,1.2654401175811631,1.438693725760014,1000,6,3.821183411358373,2.396065290606817,0.6118643426554705,1.6287179074012463,2.393517899908649,3.3369305794950472,1000,1.112961693121017,0.8673981549906253
S0,60,12,unknown,14,6,1.3572940859459808,1.2813699781140604,0.1336820067430321,1.1144096110295107,1.2702506550526402,1.4442734991530504,1000,6,3.821183411358373,2.34377098098395,0.6011465838054685,1.6035371360193782,2.358088713181865,3.1798476010403545,1000,1.0624010028698898,0.8291133872463187
S0,60,12,unknown,15,6,1.3572940859459808,1.2806191077593383,0.1320210403014866,1.1155936730072349,1.2630741006169623,1.4547857010057137,1000,6,3.821183411358373,2.3819237431970146,0.5980496898469734,1.6124775778997649,2.401847061998512,3.3263898138501395,1000,1.1013046354376763,0.8599782939086367
S0,60,12,unknown,16,6,1.357294085945983,1.2676810645533263,0.1205515166646333,1.1190296409332257,1.2592126743001184,1.4316146214098813,1000,6,3.821183411358376,2.376252396971908,0.6198883906771484,1.5874152255730791,2.4177249175905,3.3369305794950472,1000,1.1085713324185815,0.8744875690078973
S0,60,12,unknown,17,6,1.357294085945983,1.2824922446964329,0.1322117564230809,1.1156379053239869,1.2695800050332349,1.4445857501587311,1000,6,3.821183411358376,2.3733371111431705,0.6045156792813731,1.5874152255730791,2.4101840977132003,3.1885295720624125,1000,1.0908448664467376,0.8505664427662419
S0,60,12,unknown,18,6,1.357294085945983,1.2749005211554194,0.1298033633414778,1.1204952315149703,1.2592126743001184,1.437518151482686,1000,6,3.821183411358376,2.3820658025632664,0.5958488364742338,1.6316388851247754,2.370202739617098,3.217310918131021,1000,1.107165281407847,0.8684326839904677
S0,60,12,unknown,19,6,1.357294085945983,1.2813415482825437,0.1347672382885018,1.12049523151497,1.269879599535967,1.4375181514826854,999,6,3.821183411358376,2.3694530568324623,0.6127384503030622,1.6041955141659152,2.4202954266797256,3.326389813850143,1000,1.0881115085499187,0.8491970856703879
S0,60,12,unknown,20,6,1.357294085945983,1.27548898474624,0.1279836858712904,1.1237395241100736,1.262754704217524,1.4367644236566164,999,6,3.821183411358376,2.374817183245286,0.5993263934923299,1.6440006866451649,2.379655577173656,3.2173109181310204,1000,1.0993281984990457,0.8618876459507475
S0,132,1,declining,5,1470,2.694190107143154,2.6917413284062444,0.0385627925570803,2.641212136316176,2.6923811258342982,2.7407957573296344,1000,1470,2.018808483082047,2.018998377260312,0.030619115796128,1.9800537034334544,2.018879919857759,2.0579570066127704,1000,-0.6727429511459322,-0.2499285291816124
S0,132,1,declining,6,1470,2.7499930587869708,2.7502679846793923,0.0381420971295311,2.701864541396465,2.750171400881716,2.800103472898108,1000,1470,2.0581647320187773,2.059519679875987,0.0308574656444619,2.0202971911754664,2.059541319924068,2.0989815893414887,1000,-0.6907483048034053,-0.2511567267812733
S0,132,1,declining,7,1470,2.785880179075808,2.7854180112481077,0.0392705951635996,2.7340525274674854,2.785658971746174,2.836910014544086,1000,1470,2.0854387664025493,2.0887836408939635,0.0310021577121884,2.048907730235757,2.0884481658090985,2.1278165515334457,1000,-0.6966343703541442,-0.2501004759576434
S0,132,1,declining,8,1470,2.814487800049396,2.8154404991743105,0.0408101263554609,2.7617015668384,2.818450806676421,2.864918718742757,1000,1470,2.1116874877352485,2.1160148059739066,0.0329012148554261,2.0719942754864427,2.116202762714906,2.156163461980982,1000,-0.6994256932004039,-0.24842495993274438
S0,132,1,declining,9,1470,2.8428518010647528,2.845155477873947,0.0383757296815304,2.796360138990308,2.844901663684608,2.892677733239135,1000,1470,2.1379806408680744,2.1420175613304906,0.0312168186977749,2.1007748800385277,2.141883263178725,2.1820479239392525,1000,-0.7031379165434566,-0.24713514674736825
S0,132,1,declining,10,1470,2.870312033130874,2.873478717314925,0.0410686766170719,2.8245105267773303,2.871693757693945,2.925367384902826,1000,1470,2.1616941298484127,2.167291057030101,0.0331304858377279,2.126534248028737,2.166535308236412,2.21070256134471,1000,-0.706187660284824,-0.24576053270535772
S0,132,1,declining,11,1470,2.8956401146664983,2.9016103575069363,0.0403908218848532,2.847490287452508,2.903573857970871,2.9533658005339505,1000,1470,2.182625486692747,2.191273828422231,0.0326580168977327,2.1485649246078657,2.1920936377292763,2.2327048709037016,1000,-0.7103365290847052,-0.2448076900631918
S0,132,1,declining,12,1470,2.918255791846298,2.924033701176412,0.0417938885900468,2.872716589222041,2.9230441647016234,2.974724310878244,1000,1470,2.203351944686452,2.211654566452141,0.0340842195866701,2.17015624605039,2.210745877201332,2.253589965661261,1000,-0.7123791347242712,-0.24362890702581955
S0,132,1,declining,13,1470,2.9406298151641197,2.946350603452387,0.042458661515394,2.891911271391356,2.946521291456391,3.000586902190326,1000,1470,2.223079415084429,2.2307780718315926,0.0343563398092967,2.187724695897517,2.2312238932853568,2.274816154798656,1000,-0.7155725316207944,-0.24286740715185834
S0,132,1,declining,14,1470,2.96178636224282,2.9690456226464086,0.0412087856093266,2.915952169903284,2.968220373469715,3.021377068696476,1000,1470,2.24114966019616,2.25070522803369,0.0338007051226377,2.209768742014948,2.2512234549589145,2.292415075768216,1000,-0.7183403946127185,-0.24194319855969001
S0,132,1,declining,15,1470,2.981262234210894,2.989050357264167,0.041483840264517,2.9371447610219703,2.9877627796029635,3.041537040495232,1000,1470,2.25916712124066,2.269081539309107,0.0351714151500874,2.2252790833525866,2.267969970537508,2.314233051521716,1000,-0.7199688179550598,-0.24086874823147394
S0,132,1,declining,16,1470,3.0006664258124127,3.012935927402128,0.0437910247429757,2.955931875638476,3.014076233249241,3.06947771410856,1000,1470,2.2765491552873143,2.2902196408522357,0.0360304018947084,2.2438559293927174,2.289583120142684,2.337897046786733,1000,-0.7227162865498924,-0.2398711104265157
S0,132,1,declining,17,1470,3.0193717906217388,3.0267091080674504,0.0438339213227141,2.9700087538588944,3.026942472278981,3.082399000062226,1000,1470,2.293302585743428,2.3030768314689385,0.0366044813945112,2.254321175450735,2.303208859864789,2.351586696478165,1000,-0.7236322765985119,-0.23908220141464143
S0,132,1,declining,18,1470,3.0373776274083077,3.046824645469411,0.0437112439149816,2.99138292703838,3.0451464499579246,3.10453683927932,1000,1470,2.3092007934285608,2.320719369614174,0.0363917312283309,2.2763834880778564,2.320020104994515,2.367758314523448,1000,-0.7261052758552369,-0.23831541369961876
S0,132,1,declining,19,1470,3.05446264878458,3.0650903600500867,0.0432372925540839,3.0103193611764487,3.066808680637008,3.119017547113047,1000,1470,2.3250840107718718,2.337609415333955,0.0370327204559938,2.290229307257964,2.339011779502368,2.3838675751209357,1000,-0.7274809447161319,-0.23734404512115073
S0,132,1,declining,20,1470,3.071519546415255,3.0843842811133784,0.0456066618173823,3.028193285537904,3.083382540197631,3.1452445906276525,1000,1470,2.340009198233606,2.354477144795972,0.0385570067685513,2.30596270215165,2.353526387183262,2.404562484384769,1000,-0.7299071363174066,-0.23664597851404237
S0,132,1,min,5,288,1.6696785609372131,1.6955797082077906,0.058770630005523,1.6214402260353606,1.692277037574898,1.7721145929569309,1000,288,2.6743636522859195,2.730704410468229,0.1166472266241868,2.585173211840857,2.725590740472496,2.8776658894037306,1000,1.0351247022604384,0.6104842475111677
S0,132,1,min,6,288,1.7213940898223967,1.7543182775573671,0.0661797113505369,1.6701771122613025,1.7503260462344934,1.8432445088021716,1000,288,2.84849921996277,2.9217348326180725,0.1321150264506265,2.751808280535057,2.9190840580603648,3.093886271927236,1000,1.1674165550607054,0.6654531107583073
S0,132,1,min,7,288,1.7665485794004256,1.806318817972518,0.0736289586610137,1.7148458755382348,1.802907491747015,1.9009239063416488,1000,288,2.9844389070174544,3.088237382582792,0.1473307845924826,2.905483112063021,3.082994464480564,3.283647867019796,1000,1.281918564610274,0.709685661166476
S0,132,1,min,8,288,1.8046153196970065,1.8493324415910444,0.0724598740195285,1.7591600846495317,1.8443408855153849,1.9464926247229024,1000,288,3.117190698781493,3.2407789047093094,0.155963691715648,3.044464771471429,3.2393350940999,3.4443687014092106,1000,1.391446463118265,0.7524047228204983
S0,132,1,min,9,288,1.84284300830436,1.899899646538212,0.0786443303902207,1.8031317881075333,1.894619731299786,2.00386752895118,1000,288,3.2457129011063115,3.395364749390549,0.1743593816084275,3.1815778742135934,3.3907778842231027,3.621078604326784,1000,1.495465102852337,0.787128470483801
S0,132,1,min,10,288,1.8795699932716812,1.9408127866338245,0.0827582115099462,1.8405858872683496,1.932827018446079,2.0482849285651925,1000,288,3.376433484190051,3.543393811056657,0.1894725302980578,3.311279216252768,3.533589481402938,3.7822635286023374,1000,1.6025810244228325,0.8257267447224385
S0,132,1,min,11,288,1.9150871967595189,1.9762059299959047,0.0866516572604822,1.86887790222901,1.9706503690224768,2.089005957237024,1000,288,3.503114048916921,3.6703836175549176,0.1931725097233432,3.4300342938991824,3.6704665994425714,3.918550546067369,1000,1.6941776875590129,0.857288029472983
